id,user,correct_cnt
19938,cardbt,95
19939,hgfamily97,95
19940,jeesh1203,95
19941,jessica9685,95
19942,tnwls800,95
19943,kmkoys,95
19944,ghkdlxmqnf,95
19945,kshy1019,95
19946,yesa1504,95
19947,gilseong223,95
19948,dwarf,95
19949,jo2203,95
19950,rladhks95,95
19951,sai223,95
19952,bamtoryqwe,95
19953,rlagywo12,95
19954,mnls0115,95
19955,pica1217,95
19956,qhdl0224,95
19957,daeunn,95
19958,mekite,95
19959,steady907,95
19960,sdj01044,95
19961,tpgml2612,95
19962,sjtown96,95
19963,sm5duck5,95
19964,yh2twin,95
19965,hyunhi7,95
19966,min5,95
19967,winterflower,95
19968,rkdqkfha123,95
19969,wngywo12,95
19970,aoe2conq,95
19971,youngjin033,95
19972,misule,95
19973,hihi123,95
19974,euler1,95
19975,dnwnroqkf,95
19976,yooer10,95
19977,chanho0309,95
19978,selgun05,95
19979,kkm2005,95
19980,kafy,95
19981,sgs513,95
19982,rhehwhd,95
19983,ben4379,95
19984,nnnann,95
19985,jgm0327,95
19986,h99727,95
19987,ghkdxofla,95
19988,dlwp142,95
19989,cedar09212,95
19990,lhj910511,95
19991,jeongks94,95
19992,gmlwjd9405,95
19993,dbu7422,95
19994,ghlee742,95
19995,kjw1132,95
19996,iccack,95
19997,wotres,95
19998,jjs6410,95
19999,ashilso29,95
20000,lsw716,95
20001,ohj8447,95
20002,thdyd324,95
20003,mark_the_max,95
20004,qpoas,95
20005,hax3,95
20006,vkdnjdldnjsw,95
20007,junho714,95
20008,wn1op,95
20009,jyjang1090,95
20010,rubinstory,95
20011,muscj7,95
20012,kimminsu6110,95
20013,yoonjin67,95
20014,yerin_the_genuine,94
20015,anthonynam,94
20016,tskyoi,94
20017,sri1116,94
20018,dkdus591,94
20019,jeewonyang01,94
20020,pie,94
20021,smug201811163,94
20022,haein,94
20023,angela5633,94
20024,leesh3288,94
20025,dpfpsqltm,94
20026,ki815kaisian,94
20027,shiningnight93,94
20028,jumi6827,94
20029,min0411s,94
20030,rjsdn031,94
20031,gksmfsky1217,94
20032,ssonpull519,94
20033,gnsl8391,94
20034,josh728,94
20035,ilikemath88,94
20036,djmg545,94
20037,eyeyl0811,94
20038,teller75,94
20039,sw980907,94
20040,wjdgh9577,94
20041,crescmoon,94
20042,hyungjeung77,94
20043,min0x1dil,94
20044,jmmmmmm,94
20045,maverick,94
20046,someth00,94
20047,kimasung,94
20048,pepp3r,94
20049,radishes123,94
20050,skim327,94
20051,snooopy,94
20052,changminlee1968,94
20053,mettan,94
20054,dgh07018,94
20055,9858momo,94
20056,dltmdals48,94
20057,sunj95,94
20058,adam1222,94
20059,sun950903,94
20060,hg1771,94
20061,kinetlive,94
20062,il0616,94
20063,younghyeon,94
20064,ysw4697,94
20065,kimshiyoun1,94
20066,soh,94
20067,herring,94
20068,gkfls7597,94
20069,skwang4010,94
20070,woohyunssi,94
20071,yunong2,94
20072,need_passion,94
20073,plu5ix,94
20074,babojjang,94
20075,msth68,94
20076,gudtjr3437,94
20077,limdongyoung0,94
20078,bangjom,94
20079,master,94
20080,k1h2,94
20081,rladpcks7,94
20082,feelyeooong,94
20083,ableway98,94
20084,gunsbrother,94
20085,thesuzy,94
20086,halang,94
20087,kjs3256,94
20088,lcn0412,94
20089,doormoo2,94
20090,dequehan,94
20091,jyj071300,94
20092,pk7955,94
20093,leedh909,94
20094,rooni97,94
20095,ssica2178,94
20096,orange7018,94
20097,alpyh217,94
20098,chlwodn12345,94
20099,sbsftf47863,94
20100,woohyun365,94
20101,kimsanghun,94
20102,alalssg,94
20103,jihunboa,94
20104,lemonstar99,94
20105,jhj09016,94
20106,hyjykelly,94
20107,shinjs0313,94
20108,w3495,94
20109,roquen4145,94
20110,veronica,94
20111,yunandy,94
20112,whgksrb,94
20113,nue16,94
20114,waterantldg,94
20115,vacaplan,94
20116,ksh951113,94
20117,leehj0013,94
20118,qotjdcjf,94
20119,yjh9360,94
20120,synops1s,94
20121,guswns1659,94
20122,jhl3646,94
20123,tori1753,94
20124,joyofthelord,94
20125,mj714529,94
20126,sy8044,94
20127,kwonow1,94
20128,cs_engineer,94
20129,hiarc_official,94
20130,cdh8070,94
20131,wlgus5781,94
20132,leopark0308,94
20133,jookim831,94
20134,swan518,94
20135,polygon10,94
20136,aeren,94
20137,zzunne,94
20138,songee,94
20139,aiden_ksm,94
20140,ghd3079,94
20141,hony7410,94
20142,kukuru,94
20143,ktf3116,94
20144,lipper,94
20145,nirvana,94
20146,gudwls920428,94
20147,talkingnow,94
20148,chltmd7,94
20149,ehdals8965,94
20150,gjm6448,94
20151,jaejung5712,94
20152,sroo2315,94
20153,cch,94
20154,giyobe,94
20155,kugorang,94
20156,swy04026,94
20157,una_0014,94
20158,ssoonngg53,94
20159,ing06164,94
20160,mankyu0929,94
20161,keekeekee,94
20162,sychoi2008,94
20163,hankdm2411,94
20164,gudeh123,94
20165,jake7170,94
20166,juns1s,94
20167,yjs3819,94
20168,monat96,94
20169,gunhee8178,94
20170,ljo950924,94
20171,sks6528,94
20172,jeonghoon,94
20173,newcij,94
20174,serereuk,94
20175,wiahawm,94
20176,khyojung08,94
20177,needid,94
20178,piglet,94
20179,sksczcz,94
20180,jc5201,94
20181,queenm2,94
20182,moya_ah,94
20183,chojo1532,94
20184,subbak2,94
20185,doohong91,94
20186,hackerrs,94
20187,hej131,94
20188,hwan7287,94
20189,koinmgod,94
20190,babycroc,94
20191,jjangjahyuck,94
20192,silverj,94
20193,ellendusrud,94
20194,ssjy41,94
20195,sharkpharaoh,94
20196,boo105,94
20197,kjsu0209,94
20198,ghwoer12,94
20199,temporal,94
20200,xodn0996,94
20201,ekwjd3320,94
20202,asbbbrp,94
20203,snujustin12,94
20204,zkm1989,94
20205,soind963,94
20206,ryuye21,94
20207,yongwoo1,94
20208,nitro4934,94
20209,ekfzhaqo,94
20210,dsgo22jw,94
20211,hjit1225,94
20212,kyu0901,94
20213,dbltdms83,94
20214,k6551558,94
20215,ralpio,94
20216,han7641,94
20217,rlatpdus321,94
20218,minsuk0704,94
20219,dfkja,94
20220,kouz95,94
20221,tkfkddlfk7,94
20222,rla06wnsgh,94
20223,was564,94
20224,zmvmcm,94
20225,dksrlals93,94
20226,noah5555,94
20227,dmsgks1031,94
20228,corntea,94
20229,sunclock,94
20230,snowfleur,94
20231,sspjyins,94
20232,teran0729,94
20233,gch04750,94
20234,purpcloud,94
20235,tndyd44,94
20236,josungdong,94
20237,trippins,94
20238,minki_kim,94
20239,jinsaul,94
20240,ksh08jj,94
20241,tomato1212,94
20242,jongtix,94
20243,won960613,94
20244,wowbbug,94
20245,kjc1104,94
20246,a1010100z,94
20247,rkdgns4562,94
20248,ggthename,94
20249,chaniya2,94
20250,rlaal567,94
20251,dlgfla22,94
20252,jhw93,94
20253,graciful,94
20254,Ruby,94
20255,zkdlskdlekd,94
20256,ch1234,94
20257,woochi_kimchi,94
20258,chxhyxn,94
20259,mohana9,94
20260,yeoumi92,94
20261,jsb568,94
20262,yukie,94
20263,97_ysoy,93
20264,axxsxbxx,93
20265,yunseohyun07,93
20266,abramkim,93
20267,sekhyuni,93
20268,injoon0617,93
20269,cu41mu1,93
20270,delusidiot,93
20271,smh0116,93
20272,dadaday,93
20273,tnpdlzi,93
20274,chaegil15,93
20275,psbnq,93
20276,happyyeer,93
20277,jaemin0095,93
20278,pissssssu,93
20279,geu99,93
20280,blurstar,93
20281,ldy4500,93
20282,ultimate412,93
20283,bc5218,93
20284,ekangyoo,93
20285,alstmf77,93
20286,imd92,93
20287,shinobu2624,93
20288,assash17,93
20289,ck04163,93
20290,ojw0123,93
20291,hjinha18,93
20292,smug201880104,93
20293,kms278711,93
20294,whfprl10,93
20295,ho44013,93
20296,javacafe21,93
20297,qoolazy248,93
20298,srjarmia,93
20299,dhinvade,93
20300,chargedang,93
20301,cwj980119,93
20302,leehojin0207,93
20303,qkrtkddn,93
20304,disnlee,93
20305,hmcck27,93
20306,jdamie21,93
20307,kwonth211,93
20308,rita,93
20309,xsest55,93
20310,samysh1347,93
20311,jsh4646,93
20312,cfasd1875,93
20313,junse1,93
20314,lkn747,93
20315,prayzz,93
20316,aa5568,93
20317,estelle,93
20318,jeeeseo98,93
20319,sentinel32,93
20320,vaporize93,93
20321,yejoon08,93
20322,seokan,93
20323,pkihome,93
20324,kimjunho7750,93
20325,moksil,93
20326,pcs1265,93
20327,cpffh0729,93
20328,flksignal,93
20329,iksang98,93
20330,junho0422,93
20331,withsky91,93
20332,wldnskfk123,93
20333,behumaniti,93
20334,gksdbwls97,93
20335,code2art,93
20336,sfdg9055,93
20337,sungheeboy,93
20338,wndms0901,93
20339,kd8317,93
20340,kkyaleuk,93
20341,ironhiro,93
20342,shair1595,93
20343,psh01312,93
20344,posh,93
20345,ks0522,93
20346,emin83,93
20347,stareat0707,93
20348,mag3010,93
20349,danakim1019,93
20350,pos06098,93
20351,gudwnsdl88,93
20352,fpekrkfk_h,93
20353,qkrdkfhs4709,93
20354,sohyua,93
20355,icharles,93
20356,learnitdeep,93
20357,sangwoo0795,93
20358,leesunkeuy,93
20359,wooli73,93
20360,arkshart2,93
20361,c0mm4,93
20362,ekqmfk123,93
20363,jeehyunee1,93
20364,jaehyun220,93
20365,rucian9,93
20366,space,93
20367,kirak0622,93
20368,ttwert123,93
20369,useinternet,93
20370,blasin210,93
20371,garam0419,93
20372,eat333,93
20373,gmltn12312,93
20374,lny612,93
20375,lynnlyj9,93
20376,kirade,93
20377,nicevulture2,93
20378,th94228,93
20379,csw0916,93
20380,mars1221,93
20381,kbg07015,93
20382,very2sky,93
20383,alstn3430,93
20384,cherrimy,93
20385,calipe,93
20386,module0831,93
20387,rook1e,93
20388,uginim,93
20389,jason957,93
20390,kirim6317,93
20391,hyeon_a,93
20392,ckdalsdk12,93
20393,jaeyoung0260,93
20394,sg0578,93
20395,threetree,93
20396,uccs,93
20397,secrett2633,93
20398,shape1541,93
20399,jinn5257,93
20400,su0766,93
20401,xongazi1234,93
20402,dnqlalgus,93
20403,will2631,93
20404,jacksung,93
20405,seife6632,93
20406,black3484,93
20407,change216,93
20408,gjaibl,93
20409,yunmegan44,93
20410,changjin9792,93
20411,halucinor,93
20412,jason0119,93
20413,zipizz,93
20414,govl0407,93
20415,rlawnddnjs12,93
20416,lmj3502,93
20417,sdr9873,93
20418,dbsgh4885,93
20419,danmuzi,93
20420,sangwoo1116,93
20421,sbtmsk,93
20422,jungham97,93
20423,yubin0204,93
20424,sennom3,93
20425,iok951024,93
20426,kju5654,93
20427,qkrwldyd19,93
20428,slave_nik,93
20429,sendlee,93
20430,ekdan1726,93
20431,lucky7323,93
20432,sujl95,93
20433,doh0928,93
20434,godgsds,93
20435,yyj8771,93
20436,rootne,93
20437,vetyver,93
20438,calvin_0420,93
20439,moray,93
20440,siomon5678,93
20441,ran7849,93
20442,icdsw07,93
20443,kangum99,93
20444,psy020207,93
20445,dama32,93
20446,last9500,93
20447,ezerwi,93
20448,res19,93
20449,djk7071,93
20450,gml9812,93
20451,seunghak,93
20452,avg1206,93
20453,jinsang211,93
20454,mikibear,93
20455,shkimm5189,93
20456,shin10934,93
20457,jsbtlsql1508,93
20458,m16khb,93
20459,eaglesj97,93
20460,psw3080,93
20461,mhchin777,93
20462,wolframh,93
20463,johee96,93
20464,vldzl17,93
20465,bcrhs008,93
20466,ytjo11,93
20467,ohdiar,93
20468,pkh503201,93
20469,legend7811,93
20470,geulrara123,93
20471,meobius,93
20472,porque0525,93
20473,2tgb02023,93
20474,daaaaah46,93
20475,rktsktnltrl,93
20476,ingeechart,93
20477,yhm0057,93
20478,woogi9698,93
20479,kimpi,93
20480,sunwook317,93
20481,uiopuipo,93
20482,rabbit4292,93
20483,0923kdh,93
20484,codest,93
20485,cogus220,93
20486,wjddlstn0614,93
20487,mosquito_iu,93
20488,sekg8992,93
20489,kartnlive03x,93
20490,brbu11,93
20491,tjdah0853,93
20492,zxv74014,93
20493,kdk_kang_c,93
20494,kkkk1234,93
20495,yzeee1228,93
20496,back2225,93
20497,dmsrh,93
20498,poilavenson,93
20499,ghddbqls,93
20500,kwonyg06,93
20501,chooy1210,93
20502,skydenny99,93
20503,gafield8785,93
20504,royan,93
20505,abc12abc,93
20506,hyeri0903,93
20507,skgud3481,93
20508,soaring3231,93
20509,leo5469,93
20510,acoustic04,93
20511,phablo,93
20512,itanas,93
20513,kjkk0502,93
20514,scym,93
20515,danbi5228,93
20516,wohenkeai,93
20517,parkcs1220,93
20518,seoheemin,93
20519,gamma0190,93
20520,alohayeonsuk,93
20521,juneya,93
20522,hsg8974,93
20523,minjung526,93
20524,juju22,93
20525,chlee2734,93
20526,dlwlgns110,93
20527,wjddn279,93
20528,kwon2697,93
20529,smhgood3,93
20530,cjy9249,93
20531,blo_ssun,93
20532,kdm604,93
20533,c2619zz,93
20534,marsci,93
20535,ihc730,93
20536,bedamino,93
20537,ehdgus9403,93
20538,rkddltkr,93
20539,benecia,93
20540,tndydlf,92
20541,kloud,92
20542,jangms1003,92
20543,becca4011,92
20544,bioceo78,92
20545,leeje971118,92
20546,tls5224,92
20547,benjamink5,92
20548,bluedog47,92
20549,kana0602,92
20550,back99,92
20551,yyp1023,92
20552,hinhyu,92
20553,lumen0325,92
20554,czcz9207,92
20555,belorin,92
20556,wltjsdn0314,92
20557,minwin,92
20558,wjdwldn9886,92
20559,khc9803,92
20560,ksi0678,92
20561,dkhml3,92
20562,ssmmkk00,92
20563,jeewoo9719,92
20564,lime_bell,92
20565,sudhimmeli,92
20566,june26,92
20567,firehego,92
20568,ald214,92
20569,yik1218,92
20570,coke1324,92
20571,nahy000,92
20572,tntls5082,92
20573,vennie09,92
20574,yun3189,92
20575,watercrawler,92
20576,chun92,92
20577,hi5508,92
20578,minkyu4626,92
20579,1609,92
20580,better331132,92
20581,kms941110,92
20582,abc5360,92
20583,pjm777,92
20584,jungjh404,92
20585,kjin917,92
20586,gongcoder,92
20587,wldns0202,92
20588,adrians023,92
20589,flugel35,92
20590,deer9841,92
20591,above1999,92
20592,wdtg1021,92
20593,chy2495,92
20594,charin1130,92
20595,gkssk4163,92
20596,heenari0428,92
20597,ehdrms903,92
20598,prunusnira,92
20599,tjdgus2675,92
20600,hckwiz,92
20601,kanghj1227,92
20602,ser34dy,92
20603,zeno,92
20604,gun0921,92
20605,ubeen,92
20606,wjswngur345,92
20607,fbwlgh213,92
20608,frame0307,92
20609,hamkle,92
20610,socoing,92
20611,28octubre,92
20612,dzf4444,92
20613,ekzmzlem,92
20614,j95hun,92
20615,doctorvs,92
20616,kaipia,92
20617,practiceaccount,92
20618,zoonie,92
20619,blue0531,92
20620,dakara058,92
20621,aheui_lover3125,92
20622,foxinmars,92
20623,genie5741,92
20624,qpzkdbwm,92
20625,smug201811161,92
20626,dneirfi,92
20627,chana_da,92
20628,shin001002,92
20629,bbang304,92
20630,britz17,92
20631,jiyeongstar,92
20632,coms1101,92
20633,gonini1,92
20634,skagh1750,92
20635,rl00822,92
20636,whas02,92
20637,asleep0109,92
20638,gbs14_parkkyungsu,92
20639,sijk0331,92
20640,mugamta,92
20641,qwerty111o,92
20642,sangtongsu,92
20643,dkseho12,92
20644,jungwy98,92
20645,mjhstar,92
20646,shoulmon,92
20647,ktkt508,92
20648,foreverals2002,92
20649,bbrr0055,92
20650,dnrgus1127,92
20651,wodnjs7412,92
20652,coding00,92
20653,namkoon,92
20654,thddudgns97,92
20655,ehdwls0721,92
20656,odysem,92
20657,qlyh8,92
20658,ozz1002,92
20659,wlsmscjswp,92
20660,dukburi,92
20661,kwr8378522,92
20662,nyh211,92
20663,jeangho293,92
20664,geeryu,92
20665,leeinsung12,92
20666,lucia526,92
20667,toa7506,92
20668,tmdqja7931,92
20669,writertiger,92
20670,han103506,92
20671,rookieisrookie,92
20672,kstngusdl,92
20673,kth6240,92
20674,bvlgari,92
20675,dain0231,92
20676,jake0403,92
20677,jongjong,92
20678,yhi9839,92
20679,caxa,92
20680,ch1csh1n,92
20681,mjsong0712,92
20682,ziseoklee,92
20683,a741593,92
20684,hwansoo,92
20685,khj1413,92
20686,wd5700,92
20687,arpedia,92
20688,trapvenus,92
20689,violet4795,92
20690,edc7411,92
20691,powersoce,92
20692,alsdn3210,92
20693,ehgml961017,92
20694,jjng0807,92
20695,kimeunhwa,92
20696,echosoul,92
20697,holine0622,92
20698,cjajwa01,92
20699,wlsgk0323,92
20700,cubemackerel,92
20701,sysh58,92
20702,dltmdgh1994,92
20703,donghyun7410,92
20704,sorcerer,92
20705,mouse5052,92
20706,scra1028,92
20707,cpti372,92
20708,ej11240,92
20709,friendstep,92
20710,ggrn,92
20711,jamielim503,92
20712,maturi,92
20713,sokon954,92
20714,bluekim988,92
20715,rjh7008,92
20716,cmwoo7,92
20717,kjwan4435,92
20718,micmic123,92
20719,zhye78,92
20720,hscom96,92
20721,fbwlswn703,92
20722,rlarhkd295,92
20723,khr6604,92
20724,soleu22,92
20725,stripy,92
20726,joannaj,92
20727,qw4643987,92
20728,gns5780,92
20729,youngha97,92
20730,jangminjun6014,92
20731,tkdrn753,92
20732,y_y22,92
20733,hanmirc,92
20734,lantpn,92
20735,wooguijung,92
20736,oshyeon,92
20737,slzp03,92
20738,byhooo,92
20739,la8ihrp,92
20740,simoolook,92
20741,happyguy0214,92
20742,mjhou2000,92
20743,dnrkgjsrn,92
20744,ppyooy336,92
20745,ssfhqhzkq,92
20746,jaehee1106,92
20747,rlawpdls,92
20748,psh000701,92
20749,wkdyd2677,92
20750,dlwlgur7,92
20751,kown9910,92
20752,qhgml_9704,92
20753,lyj1716,92
20754,kodingzowha123,92
20755,won123,92
20756,yhkee0404,92
20757,dhtjdals7,92
20758,khk2870,92
20759,tlqckd0,92
20760,dkfvmfpem,92
20761,pmin0903,92
20762,dino4949,92
20763,gggc8889,92
20764,kbpark9898,92
20765,david8318,92
20766,ssungjun1,92
20767,dlvmy,92
20768,rmatkddls,92
20769,sanam7041,92
20770,spy,92
20771,hwangsoon95,92
20772,kdk7854,92
20773,1004_____,92
20774,umumumyeah,92
20775,minjik95,92
20776,heojh93,92
20777,tlswhd0215,92
20778,rlaalswn1584,92
20779,dmssk0104,92
20780,topjlim,92
20781,dltmd202,92
20782,rimeilo324,92
20783,flappybird,92
20784,longset,92
20785,jbhongg,92
20786,gudrhks2,92
20787,young4133,92
20788,awdfaf,92
20789,kmes055,92
20790,ris2131,92
20791,bog9632,92
20792,koyejune0302,92
20793,thschsmd,92
20794,hme,92
20795,jyhyun_97,92
20796,jihyeon9545,92
20797,lks0510,92
20798,zzadu08,92
20799,igen8569,92
20800,blackcow123,92
20801,catchdream80,92
20802,inlock309,92
20803,1004gite,92
20804,artage7,92
20805,cmk330,92
20806,as4504,92
20807,kmg28801,92
20808,whdnjqls456,92
20809,pty115,92
20810,4000won,92
20811,alsghdjrk,92
20812,dhnam2211,92
20813,teran_king,92
20814,razax,92
20815,hongsbin,92
20816,woojin0807,92
20817,huiyu,92
20818,ha9820,92
20819,dlthgml1997,92
20820,fqqwet,92
20821,aika1118,92
20822,jjy600901,92
20823,qorwns29,92
20824,keumss,92
20825,de_mixing,92
20826,bell2016,92
20827,lotus1579,91
20828,299792458,91
20829,shersky123,91
20830,abc2323437,91
20831,chanos,91
20832,zxcasd102,91
20833,00000000,91
20834,c49336c,91
