number,name,correct_user,submission_cnt,correct_rate,level,avg_try
12827,Posters,6,33,20.69,27,4.83
12833,XORXORXOR,842,1252,79.28399999999999,3,1.26
12835,삼거리,60,167,40.268,13,2.48
12836,가계부 (Easy),290,648,53.309,4,1.88
12837,가계부 (Hard),740,2073,44.632,15,2.24
12840,창용이의 시계,341,1600,27.769000000000002,3,3.6
12842,튀김 소보루,184,754,34.522,10,2.9
12843,복수전공,94,401,51.648,18,1.94
12844,XOR,766,3851,32.375,18,3.09
12845,모두의 마블,248,459,62.312,9,1.6
12846,무서운 아르바이트,343,987,49.282,16,2.03
12849,본대 산책,632,1296,63.968,10,1.56
12850,본대 산책2,371,553,82.444,15,1.21
12851,숨바꼭질 2,2768,14481,25.744,11,3.88
12852,1로 만들기 2,1713,4547,50.636,10,1.98
12854,홍준이는 물리를 좋아해,42,118,42.0,13,2.38
12855,홍준이는 FFT를 좋아해,8,59,50.0,19,2.0
12857,홍준이는 문자열을 좋아해,7,32,25.0,19,4.0
12858,Range GCD,130,411,41.138999999999996,22,2.41
12859,점프하는 민호,20,56,54.053999999999995,15,1.85
12861,죄수에게 주는 뇌물,51,144,52.577,16,1.9
12864,사서왕 준서,50,126,53.763000000000005,16,1.86
12865,평범한 배낭,7463,29687,36.318000000000005,11,2.76
12869,뮤탈리스크,743,2008,49.766000000000005,12,2.01
12870,뮤탈리스크 2,10,55,40.0,21,2.5
12871,무한 문자열,375,1211,39.185,6,2.55
12872,플레이리스트,278,870,45.203,14,2.21
12874,괄호 문자열 만들기,30,109,41.096000000000004,17,2.43
12876,반평면 땅따먹기 2,40,139,42.553000000000004,23,2.35
12877,먹이 사슬,20,104,25.316,17,3.95
12878,Blocks,37,76,63.793,11,1.57
12880,그래프 차이 최소,38,183,28.148000000000003,18,3.55
12886,돌 그룹,876,4249,27.836,11,3.59
12887,경로 게임,51,145,47.222,12,2.12
12888,완전 이진 트리 도로 네트워크,114,380,35.625,12,2.81
12889,특별한 문자열,21,96,31.818,13,3.14
12891,DNA 비밀번호,71,204,46.711000000000006,10,2.14
12893,적의 적,96,406,34.164,11,2.93
12894,Equivalent Strings,25,117,43.86,18,2.28
12895,화려한 마을,84,390,25.688000000000002,18,3.89
12896,스크루지 민호,25,81,37.313,13,2.68
12897,Candy,39,55,78.0,7,1.28
12898,Selling RNA Strands,19,40,51.351000000000006,23,1.95
12899,데이터 구조,301,1147,36.441,17,2.74
12902,Alice and Bob,23,42,60.526,13,1.65
12904,A와 B,728,1884,46.907,11,2.13
12906,새로운 하노이 탑,256,583,57.271,13,1.75
12908,텔레포트 3,76,234,42.938,13,2.33
12909,그래프 만들기,26,63,54.167,15,1.85
12910,사탕 나눠주기,50,58,87.719,12,1.14
12911,좋아하는 배열,131,432,44.558,13,2.24
12912,트리 수정,24,62,42.105,15,2.38
12914,곰을 위한 레스토랑,23,95,27.059,13,3.7
12915,대회 개최,74,264,35.407,9,2.82
12916,K-Path,73,289,36.5,15,2.74
12917,문자열 함수 계산,18,106,56.25,20,1.78
12918,정리정돈,21,135,18.919,22,5.29
12919,A와 B 2,249,783,42.637,9,2.34
12920,평범한 배낭 2,282,1987,25.872,16,3.87
12921,제한된 메모리,82,371,37.615,19,2.66
12922,블록 퍼즐,15,55,34.884,17,2.87
12925,Numbers,159,361,67.089,20,1.49
12926,쉽게 제한된 메모리,62,232,45.255,19,2.21
12927,배수 스위치,119,241,63.978,7,1.56
12928,트리와 경로의 길이,76,253,42.696999999999996,18,2.32
12930,두 가중치,75,314,41.208999999999996,16,2.43
12931,두 배 더하기,252,474,60.143,12,1.66
12932,노래방,51,113,56.667,16,1.76
12933,오리,137,441,37.845,6,2.64
12934,턴 게임,63,136,54.783,11,1.83
12935,트리와 경로의 길이 2,31,96,41.891999999999996,17,2.39
12936,영웅은 죽지 않아요,19,39,59.375,22,1.68
12944,재미있는 숫자 놀이,13,53,56.522,15,1.77
12945,재미있는 박스 정리,39,161,28.889,14,3.46
12946,육각 보드,52,270,26.943,12,3.71
12950,팰린드롬 보행,47,177,39.830999999999996,16,2.51
12955,팰린드롬 부분 문자열,12,22,70.58800000000001,18,1.42
12960,체스판,36,72,64.286,19,1.56
12961,체스판 2,40,72,74.074,21,1.35
12963,달리기,68,167,59.648999999999994,19,1.68
12966,턴 게임 2,21,132,20.588,13,4.86
12967,pqr,28,117,38.356,16,2.61
12968,방문,79,222,41.146,10,2.43
12969,ABC,362,1024,49.386,15,2.02
12970,AB,356,1105,41.589,12,2.4
12971,숫자 놀이,77,208,47.826,5,2.11
12972,GCD 테이블,31,64,67.391,14,1.48
12975,트라이슬,19,61,43.181999999999995,14,2.32
12978,스크루지 민호 2,20,68,37.736,15,2.65
12982,공 포장하기 2,45,183,35.433,15,2.82
12983,Set Definition,27,84,46.552,15,2.15
12986,화려한 마을2,47,114,43.519,19,2.3
12988,주식 차트,10,17,71.429,19,1.4
12990,A Heap of Heaps,6,7,85.714,20,1.17
12991,홍준이의 행렬,22,158,37.288000000000004,13,2.68
12995,트리나라,147,379,54.647,18,1.83
12996,Acka,382,750,71.805,13,1.39
12999,화려한 마을3,86,175,63.235,20,1.58
13002,Happy Cow,58,133,58.586000000000006,13,1.71
13003,배수열,43,103,50.588,14,1.98
13006,키위쥬스,11,55,35.484,19,2.82
13010,h(n),29,420,9.236,16,10.83
13012,접미사 배열 1,19,69,38.775999999999996,16,2.58
13015,별 찍기 - 23,987,1868,64.17399999999999,6,1.56
13016,내 왼손에는 흑염룡이 잠들어 있다,110,289,53.922,16,1.85
13018,특이한 수열,32,126,42.667,15,2.34
13019,A를 B로,39,140,36.792,8,2.72
13022,늑대와 올바른 단어,134,489,33.5,10,2.99
13023,ABCDE,2269,11301,28.656,11,3.49
13027,Clique Problem,13,49,26.531,15,3.77
13029,홍준이와 반물질,9,25,69.23100000000001,12,1.44
13034,다각형 게임,119,279,63.636,18,1.57
13051,Fancy Antiques,6,30,27.273000000000003,23,3.67
13052,Alternative Bracket Notation,7,10,87.5,20,1.14
13053,Greetings!,13,36,38.235,17,2.62
13054,Programming Team,8,15,61.538000000000004,22,1.63
13055,K-Inversions,46,92,63.013999999999996,21,1.59
13056,Mountain Scenes,12,18,70.58800000000001,12,1.42
13058,Jewel Thief,17,123,28.333000000000002,22,3.53
13059,Tourists,24,64,43.636,17,2.29
13068,Funfair,9,52,23.076999999999998,19,4.33
13073,Sums,184,298,85.581,3,1.17
13075,Fibonacci Sequence,53,72,79.104,14,1.26
13091,Longest Shortest Path,6,56,11.321,24,8.83
13092,Optimal Tournament,12,29,60.0,21,1.67
13100,Points and Lines,10,12,83.333,14,1.2
13116,30번,246,576,55.405,8,1.8
13118,뉴턴과 사과,421,659,70.756,3,1.41
13119,Mountains Beyond Mountains,145,305,54.306999999999995,7,1.84
13120,트리의 변화,16,45,43.243,20,2.31
13121,이진 탐색,13,68,23.214000000000002,22,4.31
13123,계산 실수,7,49,33.333,22,3.0
13124,순열 그래프의 전갈성 판별,40,89,48.193000000000005,17,2.08
13126,The Show Must Go On,8,37,22.221999999999998,22,4.5
13127,도박과 사각형,18,62,43.902,21,2.28
13129,Disposable Cup,204,279,80.952,3,1.24
13130,FunctionCup,20,30,86.95700000000001,20,1.15
13132,World Cup,26,133,31.706999999999997,14,3.15
13133,Aurora Princess,207,542,41.65,8,2.4
13134,Baseball Watching,66,125,66.667,18,1.5
13135,Corrupt Election,30,59,78.947,16,1.27
13136,Do Not Touch Anything,761,1643,51.875,2,1.93
13137,Exchange Problem,71,339,39.010999999999996,18,2.56
13138,Fairies' Sorcery,18,79,45.0,22,2.22
13139,Grid Forest,36,274,26.087,18,3.83
13140,Hello World!,235,711,38.715,12,2.58
13141,Ignition,155,306,59.615,16,1.68
13143,King of Chairs,43,76,67.188,16,1.49
13144,List of Unique Numbers,206,665,43.46,13,2.3
13145,Masonry Bridge,18,68,29.508000000000003,23,3.39
13146,같은 수로 만들기 2,56,188,44.8,16,2.22
13147,Dwarves,83,322,38.967,14,2.57
13148,Correcting Cheeseburgers,15,115,15.957,22,6.27
13149,Knapsack in a Globalized World,30,93,37.037,18,2.7
13150,Matrix Cypher,41,95,45.556000000000004,11,2.2
13151,Model Railroad,43,120,39.815,14,2.51
13152,One-Way Roads,36,135,35.294000000000004,20,2.83
13153,Formula,54,90,67.5,4,1.48
13154,Celestial Map,17,61,37.778,13,2.65
13155,Common Knowledge,84,95,95.455,4,1.05
13156,Selling CPUs,54,92,62.068999999999996,11,1.61
13157,Routing,37,80,54.412,13,1.84
13158,Maze,28,102,32.558,15,3.07
13159,배열,82,878,15.860999999999999,24,6.3
13160,최대 클리크 구하기,236,799,38.816,15,2.58
13161,분단의 슬픔,257,1396,27.784000000000002,20,3.63
13163,닉네임에 갓 붙이기,1151,2342,58.516000000000005,4,1.71
13164,행복 유치원,526,1255,55.778999999999996,10,1.79
13165,이것도 해결해 보시지,40,606,9.615,21,10.4
13166,범죄 파티,143,1070,25.0,19,4.0
13167,포스터,40,298,20.619,20,4.85
13168,내일로 여행,126,890,28.833000000000002,13,3.47
13169,Xor of Sums,31,129,40.789,22,2.45
13170,떨어진 수정,229,530,52.163999999999994,5,1.92
13171,A,531,1663,40.721,7,2.46
13172,Σ,162,433,47.23,10,2.12
13173,Ω,22,62,44.0,14,2.27
13174,괄호,42,134,41.583999999999996,22,2.4
13175,능력,10,17,90.90899999999999,22,1.1
13176,동전,31,71,63.265,19,1.58
13177,로봇,9,16,56.25,25,1.78
13178,목공,12,40,46.153999999999996,25,2.17
13179,비트,9,9,100.0,22,1.0
13180,순열,22,25,91.667,20,1.09
13181,악수,10,15,76.923,23,1.3
13182,제비,45,73,88.235,26,1.13
13183,창문,42,67,66.667,6,1.5
13184,카드,8,40,25.0,23,4.0
13185,트리,19,44,45.238,21,2.21
13186,팔찌,21,75,42.0,21,2.38
13187,흑백,9,11,90.0,23,1.11
13188,Kangaroo,41,115,51.25,22,1.95
13189,Trick,1,2,100.0,26,1.0
13199,치킨 먹고 싶다,168,4996,13.26,13,7.54
13200,Light Up,21,67,58.333,18,1.71
13201,즉흥 여행,68,1594,7.135,18,14.01
13202,피자 배치,73,364,29.918000000000003,14,3.34
13203,읽어내기,20,139,19.230999999999998,20,5.2
13204,표본의 수 구하기,72,603,19.726,10,5.07
13206,Professor KCM,148,781,30.204,13,3.31
13207,Torres del Paine,11,28,40.741,21,2.45
13208,승현이와 승현이,58,343,21.014,22,4.76
13209,검역소,78,320,35.616,18,2.81
13212,Random,14,76,20.0,8,5.0
13213,Binary Roads,16,35,64.0,11,1.56
13216,Badminton,126,176,75.449,5,1.33
13221,Manhattan,138,185,78.40899999999999,3,1.28
13224,Chop Cup,202,235,93.95299999999999,4,1.06
13225,Divisors,333,419,88.329,3,1.13
13226,Divisors Again,90,154,79.646,7,1.26
13228,The REAL Manhattan distance,152,178,94.41,3,1.06
13231,Lucky Tickets,25,36,80.645,12,1.24
13232,Domain clusters,14,31,63.636,11,1.57
13234,George Boole,292,408,78.495,4,1.27
13236,Collatz Conjecture,296,409,82.45100000000001,3,1.21
13237,Binary tree,61,157,91.045,8,1.1
13238,Bitcoin investment,100,136,89.286,7,1.12
13240,Chessboard,239,284,87.868,3,1.14
13241,최소공배수,2648,4637,63.38,8,1.58
13243,Non-decreasing subsegment,52,108,52.525,9,1.9
13244,Tree,132,260,58.667,13,1.7
13245,Sum of digits,33,55,94.286,14,1.06
13246,행렬 제곱의 합,47,149,48.958,14,2.04
13247,토끼의 이동,46,83,64.789,14,1.54
13249,공의 충돌,69,133,58.475,11,1.71
13250,주사위 게임,242,459,72.024,14,1.39
13251,조약돌 꺼내기,541,1701,40.163000000000004,7,2.49
13252,카지노,33,56,78.571,12,1.27
13253,토러스,31,58,79.487,14,1.26
13254,연휴,27,36,84.375,15,1.19
13255,동전 뒤집기,61,97,73.494,13,1.36
13258,복권 + 은행,90,150,69.23100000000001,13,1.44
13260,문자열 자르기,101,403,34.354,17,2.91
13261,탈옥,170,736,36.638000000000005,20,2.73
13262,수열의 OR 점수,96,412,33.218,20,3.01
13263,나무 자르기,309,1249,42.798,19,2.34
13264,접미사 배열 2,213,706,60.857,17,1.64
13267,쿠키 배열,8,63,19.512,23,5.13
13270,피보나치 치킨,104,320,54.45,8,1.84
13271,스파이,17,88,25.0,19,4.0
13272,비밀번호,8,49,20.513,20,4.88
13273,로마숫자,61,170,53.982,11,1.85
13275,가장 긴 팰린드롬 부분 문자열,293,1365,42.402,16,2.36
13276,Prefix와 Suffix,27,156,28.421,17,3.52
13277,큰 수 곱셈,1662,4487,60.501999999999995,1,1.65
13278,피보나치 합의 개수,15,110,37.5,21,2.67
13279,곱의 합 쿼리,69,464,22.848000000000003,21,4.38
13283,Daruma Otoshi,20,38,68.96600000000001,15,1.45
13285,Deciphering Characters,6,28,26.087,23,3.83
13288,A New Alphabet,85,179,53.797,4,1.86
13289,Arcade!,9,24,37.5,19,2.67
13290,Big Truck,25,37,78.125,13,1.28
13291,Brackets,13,64,29.545,17,3.38
13292,Dots and Boxes,5,6,83.333,20,1.2
13293,Free Desserts,2,7,100.0,21,1.0
13294,역팩토리얼,62,333,35.028,11,2.85
13295,Nine Packs,18,44,47.368,11,2.11
13296,Primonimo,8,30,32.0,20,3.13
13297,Quick Estimates,215,282,85.31700000000001,3,1.17
13298,Robotopia,45,181,28.846,4,3.47
13299,Unusual Darts,9,17,60.0,18,1.67
13300,방 배정,2890,5720,62.004,4,1.61
13301,타일 장식물,2259,5707,49.162,5,2.03
13302,리조트,1099,3592,43.925,11,2.28
13303,장애물 경기,191,858,35.046,18,2.85
13304,방 배정,1078,2111,62.857,4,1.59
13305,주유소,3179,10819,36.125,7,2.77
13306,트리,790,3478,32.658,16,3.06
13307,레이저 센서,55,261,32.934,24,3.04
13308,주유소,464,2727,25.163,15,3.97
13309,트리,285,1547,30.778000000000002,19,3.25
13310,먼 별,180,1290,22.613000000000003,21,4.42
13311,행운의 편지,662,1521,51.84,3,1.93
13312,아크코사인은 믿음입니다,77,246,49.677,13,2.01
13313,손은 컴퓨터보다 빠르다,44,96,61.111000000000004,15,1.64
13314,플로이드에 오타가?,84,173,58.74100000000001,13,1.7
13315,실수 써도 풀려요?,28,106,50.0,12,2.0
13316,std::정렬부터 시작하는 디버깅 생활,162,508,40.602,14,2.46
13317,한 번 남았다,41,107,57.746,13,1.73
13318,위험한 해싱,23,83,79.31,23,1.26
13322,접두사 배열,225,483,63.202,5,1.58
13323,BOJ 수열 1,186,443,60.586000000000006,23,1.65
13324,BOJ 수열 2,135,359,50.373000000000005,24,1.99
13325,이진 트리,803,2294,50.535,12,1.98
13326,Diameter,98,352,34.146,22,2.93
13327,개구리,20,93,27.778000000000002,19,3.6
13328,Message Passing,236,768,40.273,16,2.48
13329,Meteor Shower,27,193,34.177,22,2.93
13330,유사 팰린드롬,122,667,31.443,17,3.18
13332,Project Team,38,140,42.222,21,2.37
13333,Q-인덱스,779,2731,38.111999999999995,5,2.62
13334,철로,715,2775,39.437,14,2.54
13335,트럭,1252,3488,51.375,10,1.95
13337,거의 오일러 그래프,5,11,55.556000000000004,20,1.8
13339,XOR 수열,33,163,33.673,19,2.97
13343,Block Game,83,140,72.807,14,1.37
13344,Chess Tournament,267,1220,31.155,16,3.21
13345,Completing the Square,84,104,84.848,8,1.18
13346,Hamming Ellipses,36,60,75.0,11,1.33
13347,Lost In The Woods,35,90,56.452,15,1.77
13348,Memory Match,44,112,44.443999999999996,9,2.25
13349,Millionaire Madness,44,75,68.75,12,1.45
13350,Presidential Elections,37,102,46.835,12,2.14
13352,석양이 진다...,101,469,33.115,17,3.02
13353,Translators’ Dinner,18,52,52.941,18,1.89
13354,Artwork,30,49,81.081,18,1.23
13355,Bless You Autocorrect!,20,57,41.667,20,2.4
13356,Card Hand Sorting,19,26,73.077,14,1.37
13357,Daydreaming Stockbroker,27,76,40.909,9,2.44
13358,Exponial,46,173,29.677,19,3.37
13359,Fleecing the Raffle,22,42,55.0,16,1.82
13361,최고인 대장장이 토르비욘,112,404,34.356,21,2.91
13364,Keeping the Dogs Apart,14,38,46.667,19,2.14
13367,Weeping Fig,18,42,51.428999999999995,22,1.94
13372,Glass Bridge,13,23,65.0,16,1.54
13379,Far Far Away,22,37,61.111000000000004,11,1.64
13392,방법을 출력하지 않는 숫자 맞추기,198,695,41.25,14,2.42
13397,구간 나누기 2,463,1037,63.338,12,1.58
13398,연속합 2,1906,9275,28.896,11,3.46
13400,Quality of Check Digits,43,62,75.439,8,1.33
13401,Distribution Center,42,90,63.636,13,1.57
13402,Hidden Anagrams,49,163,42.608999999999995,14,2.35
13403,Infallibly Crack Perplexing Cryptarithm,21,88,36.207,20,2.76
13405,Placing Medals on a Binary Tree,27,71,43.548,20,2.3
13407,Skinny Polygon,24,89,31.579,22,3.17
13409,Black and White Boxes,20,50,47.619,26,2.1
13410,거꾸로 구구단,950,1888,61.489,4,1.63
13411,하늘에서 정의가 빗발친다!,247,896,38.235,7,2.62
13412,서로소 쌍,189,458,57.798,9,1.73
13413,오셀로 재배치,809,1927,54.441,7,1.84
13414,수강신청,733,5298,20.73,8,4.82
13415,정렬 게임,162,1508,28.471,14,3.51
13416,주식 투자,664,1060,73.61399999999999,3,1.36
13417,카드 문자열,591,1033,67.235,8,1.49
13418,학교 탐방하기,468,1896,34.236,13,2.92
13419,탕수육,574,824,77.673,4,1.29
13420,사칙연산,877,1848,52.452,4,1.91
13421,국민 랜드,66,899,12.548,13,7.97
13422,도둑,316,1457,27.288,12,3.66
13423,Three Dots,216,846,41.379,9,2.42
13424,비밀 모임,289,801,49.233000000000004,11,2.03
13428,배열의 합,8,31,38.095,22,2.63
13430,합 구하기,174,471,48.876000000000005,17,2.05
13431,트리 문제,10,38,45.455,23,2.2
13432,좋은 부분 문자열,14,36,70.0,22,1.43
13433,기하 문제,21,67,39.623000000000005,16,2.52
13435,피라미드 수열,18,38,75.0,17,1.33
13438,계단 오르기 운동,16,39,64.0,19,1.56
13439,팩토리얼과 점화식,21,169,43.75,17,2.29
13441,마법의 나무,13,64,27.083000000000002,20,3.69
13444,보드 색칠하기,15,55,48.387,23,2.07
13445,부분 수열 XOR,65,225,35.326,18,2.83
13447,그래프 최대 매칭,20,127,41.667,24,2.4
13448,SW 역량 테스트,95,355,36.68,18,2.73
13458,시험 감독,9975,50709,26.114,4,3.83
13459,구슬 탈출,1149,5018,32.744,13,3.05
13460,구슬 탈출 2,7063,46185,25.719,14,3.89
13461,Airport Logistics,7,31,46.667,25,2.14
13462,Battle Simulation,68,117,66.667,4,1.5
13463,Brexit,71,100,73.958,11,1.35
13464,Bridge Automation,36,64,61.016999999999996,14,1.64
13465,Charles in Charge,44,86,51.765,15,1.93
13466,Endless Turning,8,31,27.586,22,3.63
13467,Manhattan Positioning System,29,91,34.524,18,2.9
13468,Multiplying Digits,18,142,24.0,20,4.17
13469,Older Brother,55,109,66.265,7,1.51
13470,Programming Tutors,47,78,67.143,18,1.49
13471,Safe Racing,39,50,86.667,18,1.15
13472,Sticky Situation,59,95,64.835,7,1.54
13473,Anniversary Cake,34,50,68.0,7,1.47
13474,Boys and Girls,13,86,17.808,21,5.62
13475,CodeCoder vs TopForces,28,109,43.75,16,2.29
13476,Digital Addition,8,17,47.059,18,2.13
13478,Folding,28,54,54.902,6,1.82
13481,Integral Polygons,14,24,60.87,17,1.64
13482,Java2016,22,31,70.968,19,1.41
13484,Tarifa,250,305,87.413,3,1.14
13486,Cezar,20,66,36.364000000000004,15,2.75
13502,단어퍼즐 2,31,134,32.292,12,3.1
13504,XOR 합,131,492,45.016999999999996,18,2.22
13505,두 수 XOR,300,973,46.225,18,2.16
13506,카멜레온 부분 문자열,175,535,47.17,16,2.12
13510,트리와 쿼리 1,304,2667,19.156,20,5.22
13511,트리와 쿼리 2,486,2253,28.538,18,3.5
13512,트리와 쿼리 3,186,604,38.115,20,2.62
13513,트리와 쿼리 4,47,579,14.734000000000002,23,6.79
13514,트리와 쿼리 5,116,596,32.676,22,3.06
13515,트리와 쿼리 6,29,354,10.068999999999999,25,9.93
13516,트리와 쿼리 7,20,177,16.807000000000002,26,5.95
13517,트리와 쿼리 8,101,294,46.544,21,2.15
13518,트리와 쿼리 9,51,173,32.075,22,3.12
13519,트리와 쿼리 10,39,256,21.788,23,4.59
13522,Compiler,7,18,43.75,6,2.29
13532,악마의 수열,41,223,39.048,13,2.56
13533,꽃 구매하기,12,48,57.143,18,1.75
13536,괄호 부분 문자열 쿼리,25,43,89.286,18,1.12
13537,수열과 쿼리 1,664,2283,45.888000000000005,17,2.18
13538,XOR 쿼리,174,905,27.974,22,3.57
13539,트리와 쿼리 11,33,147,50.769,25,1.97
13542,우표 구매하기,13,66,25.0,19,4.0
13543,수열과 쿼리 2,42,593,9.13,24,10.95
13544,수열과 쿼리 3,477,1110,61.628,18,1.62
13545,수열과 쿼리 0,216,1584,23.101999999999997,21,4.27
13546,수열과 쿼리 4,241,2397,15.234000000000002,21,6.56
13547,수열과 쿼리 5,485,1682,44.211000000000006,19,2.26
13548,수열과 쿼리 6,345,1366,34.431,20,2.9
13549,숨바꼭질 3,4014,21523,26.497,11,3.77
13550,수열과 쿼리 7,147,531,35.507,21,2.82
13551,원과 쿼리,17,224,11.039000000000001,23,9.06
13553,수열과 쿼리 8,118,505,30.491,20,3.28
13554,수열과 쿼리 9,53,368,20.543000000000003,23,4.87
13555,증가하는 부분 수열,67,235,51.938,19,1.93
13556,증가하는 부분 수열 2,37,198,22.561,20,4.43
13557,수열과 쿼리 10,76,473,22.093000000000004,20,4.53
13558,등차수열의 개수,23,250,23.469,13,4.26
13560,축구 게임,416,2976,24.413,16,4.1
13561,House Rental,110,865,20.561,16,4.86
13565,침투,906,2884,44.238,9,2.26
13569,Rounding,87,393,41.232,22,2.43
13572,나이트의 이동 2,3,12,25.0,23,4.0
13573,동전 뒤집기 3,16,46,66.667,20,1.5
13574,수열 변환,6,35,33.333,26,3.0
13575,보석 가게,60,419,19.608,20,5.1
13576,Prefix와 Suffix,123,494,31.378,19,3.2
13578,Rouba-Monte,1,1,100.0,13,1.0
13583,Divisores,5,11,45.455,9,2.2
13587,huaauhahhuahau,25,32,83.333,4,1.2
13595,Mania de Par,3,32,33.333,14,3.0
13597,Tri-du,312,364,91.765,2,1.09
13600,Fatorial,34,50,87.179,11,1.15
13610,Volta,177,235,85.096,2,1.18
13614,Ecologia,2,15,40.0,16,2.5
13618,RSA,4,10,100.0,12,1.0
13645,Ciclo de Rubik,1,2,100.0,16,1.0
13646,Estrela,15,25,65.217,16,1.53
13650,Botas perdidas,7,13,70.0,7,1.43
13658,Revisão de Contrato,18,27,75.0,4,1.33
13662,Elevador,5,6,83.333,7,1.2
13666,Ir e Vir,4,4,100.0,17,1.0
13671,Troca de Cartas,3,8,37.5,8,2.67
13698,Hawk eyes,780,1331,70.71600000000001,3,1.41
13699,점화식,1020,1602,77.508,7,1.29
