id,user,correct_cnt,level
7515,higeuni,198,14
7516,yyong3519,198,7
7517,dlwngud24,198,12
7518,hinu93,198,6
7519,cosmos3021,198,10
7520,suhyunyoon,198,13
7521,all4359,198,11
7522,leehwoo0119,198,10
7523,david_cho,198,999
7524,dbeld329,198,999
7525,nockbeet,198,9
7526,yuson0701,198,999
7527,kimhyung,198,999
7528,minuo1105,198,10
7529,enough6157,198,5
7530,jos,198,999
7531,xds1,198,999
7532,jhjh307,198,999
7533,refresh6724,198,12
7534,hsw1920,198,11
7535,junjuns,198,14
7536,hc19991003,198,14
7537,ddugel3,198,9
7538,anna7a,198,7
7539,kevin1211,198,11
7540,hjs7747,198,13
7541,ouj0821,198,11
7542,jinhotoy,198,999
7543,k852012,198,10
7544,iooi1919,198,12
7545,piter0208,198,10
7546,bruce1115,198,14
7547,wkd3475,198,4
7548,tabbymegan,198,999
7549,ksytwo1541,198,999
7550,peach404,198,999
7551,dongu,198,12
7552,minsang0850,198,13
7553,david5000,198,999
7554,n2201121,198,999
7555,mares76,198,999
7556,ktw1897,198,14
7557,peniewk,198,999
7558,shk6430,198,999
7559,papaappla,198,999
7560,v1226q,198,12
7561,nsy0042,198,999
7562,tmdgur122,198,13
7563,joachy,198,999
7564,victory277,198,999
7565,yh952431,198,999
7566,jedy,198,13
7567,vkdnej91,198,999
7568,melow2,198,999
7569,wlgns2223,198,14
7570,song1298,198,999
7571,yangsso51,197,8
7572,ch2w2006,197,7
7573,dnjs3214,197,999
7574,nokh9503,197,999
7575,sungje,197,13
7576,dlqjaduf,197,999
7577,jeongth9446,197,9
7578,yunsang08,197,9
7579,mydnight,197,999
7580,infomuscle10,197,999
7581,smc5236,197,13
7582,songkey,197,10
7583,cstria0106,197,10
7584,erelsk,197,999
7585,jamangstangs,197,999
7586,dolgore2000,197,999
7587,kjune1236,197,999
7588,shadowpur97,197,999
7589,henongj,197,12
7590,seok_00,197,999
7591,thecho7,197,12
7592,kidw0124,197,999
7593,jooyeok42,197,13
7594,peonyf,197,999
7595,wlvkddl51,197,999
7596,kkw04077,197,999
7597,cjy9037,197,999
7598,aoieuo,197,12
7599,y930311,197,999
7600,jhjh0505,197,12
7601,Alinfty,197,16
7602,sirorong2,197,999
7603,june19385,197,999
7604,scarletbreez,197,999
7605,hexor,197,12
7606,anacoluthon,197,12
7607,syd0269,197,12
7608,ljw6970,197,11
7609,idgood,197,999
7610,hyun9520,197,13
7611,sword278,197,999
7612,sup22,197,14
7613,95kim1,197,999
7614,uno6070w,197,12
7615,kkh8676,197,15
7616,kados22,197,12
7617,harry8918,197,9
7618,ryu2208,197,999
7619,hoos5749,197,999
7620,hwa3060,197,15
7621,brother,197,999
7622,yong5jin,197,999
7623,stiti,197,999
7624,ds03023,197,12
7625,vancomycin,196,9
7626,rbtjr1234,196,999
7627,tle,196,999
7628,ghtjd626,196,999
7629,wocba,196,999
7630,ycyang,196,999
7631,20210118baek,196,999
7632,gms1974,196,1
7633,jaekigs,196,8
7634,artrox,196,999
7635,doug5809,196,999
7636,jgj,196,11
7637,todrkr6237,196,999
7638,yeonbot,196,9
7639,jin1303,196,15
7640,kws4022,196,999
7641,ssj197,196,999
7642,eespacio,196,14
7643,robert334,196,13
7644,jwurbane97,196,9
7645,dhodhody,196,13
7646,haaaeeem,196,14
7647,benbot5,196,9
7648,ehdals56,196,12
7649,chickenman,196,13
7650,jingba,196,999
7651,heo3211,196,14
7652,pl0892029,196,20
7653,kenny397,196,7
7654,queencurry,196,0
7655,jacob_1120,196,12
7656,spicechicken,196,999
7657,toyyj15,196,999
7658,kingjky,196,13
7659,doyeon311,196,12
7660,factor0310,196,999
7661,iks15174,196,999
7662,hyejin_830,196,999
7663,dbm01049,196,11
7664,minoyo,196,5
7665,jinsu2504,196,999
7666,jaeminkim408,196,14
7667,whiteyb12,196,999
7668,hwk0911,196,999
7669,lsm941010,196,999
7670,sam9310,196,999
7671,qkralswo,196,999
7672,heeseungcho,196,999
7673,mkim,196,999
7674,xoxxo,196,7
7675,choie0423,196,6
7676,seong505,196,15
7677,orion215,196,999
7678,zoomspeed,196,15
7679,skagur10,196,10
7680,crystalsjung,196,999
7681,min06814,196,999
7682,bluespace,196,999
7683,heroswift15,196,14
7684,sang0429,195,999
7685,coca1123,195,999
7686,derekahndev,195,11
7687,aofur1216,195,12
7688,danpatpang,195,999
7689,taeyun1010,195,999
7690,ggold9211,195,8
7691,jsw1500,195,12
7692,ntxq,195,13
7693,slothgee,195,999
7694,leekitten123,195,999
7695,kauphj17,195,999
7696,dpmin,195,999
7697,eunchan0492,195,7
7698,dlqudgus2587,195,13
7699,greatness007,195,12
7700,gjdbsdud1013,195,999
7701,code_spoon,195,999
7702,ssy3329,195,14
7703,krju13,195,14
7704,sadxp,195,999
7705,dbshin59,195,999
7706,ponyong,195,15
7707,rhekrud1204,195,6
7708,vix849,195,12
7709,an2017,195,999
7710,arthur12hjh,195,11
7711,kangrnin,195,16
7712,arkc1009,195,11
7713,dlaghtjd4487,195,999
7714,kimsm7337,195,12
7715,youngjae,195,12
7716,gjdpdms2005,195,12
7717,haon4658,195,999
7718,minje234,195,999
7719,annie0320,195,14
7720,yeoingu94,195,10
7721,xiaolin219,195,999
7722,eunhayeo03,195,11
7723,j2den,195,999
7724,dg8987,195,999
7725,jse03310,195,15
7726,skwd123,195,999
7727,hirooms2,195,999
7728,cakeme,195,12
7729,joqjoq966,195,13
7730,firefinger08,195,12
7731,mitslll,195,18
7732,ssshhh0402,195,14
7733,jsh,195,999
7734,exito,195,15
7735,kja9294,195,13
7736,dimss,195,13
7737,kslhk8,195,999
7738,dongpee,195,999
7739,enmyuel,194,10
7740,eoguszlffj17,194,999
7741,vfgtr8746,194,10
7742,junkyoung,194,999
7743,gungadin,194,999
7744,junhe9411,194,12
7745,mystic778,194,999
7746,ree9622,194,999
7747,jrhong95,194,13
7748,thexl,194,999
7749,ahnsang9,194,16
7750,alim22,194,999
7751,yooseungjun0415,194,12
7752,eeight,194,999
7753,tlsdmstn56,194,6
7754,oasis,194,10
7755,tkllllllll,194,999
7756,samshin3910,194,14
7757,0909oje,194,12
7758,jjm9501,194,9
7759,cays75,194,11
7760,jyeon,194,14
7761,god6836,194,999
7762,gwen1226,194,999
7763,alex1221,194,10
7764,rlagusdn1234,194,999
7765,wumei,194,999
7766,ehgus5825,194,12
7767,kdh0813,194,999
7768,ksshlee,194,13
7769,mkitigy,194,999
7770,fox9101,194,999
7771,bighilljae,194,14
7772,rt0122,194,999
7773,pre_f_86,194,12
7774,zlqhemqhdkm,194,999
7775,insu_nym,194,999
7776,bluepuha,194,999
7777,xorhks0005,194,12
7778,lens0021,194,12
7779,5kyoungs,194,12
7780,binyong318,194,999
7781,tmdals6718,194,13
7782,leekasong,194,999
7783,ybib,194,6
7784,hjy0951,194,999
7785,dkyou7,194,999
7786,rbtjr970525,194,12
7787,processcodingredebug,194,999
7788,tmdfur11,194,6
7789,superahn,194,999
7790,sualchi,194,999
7791,4rchive_7,194,999
7792,bright_night_sky,193,8
7793,youngjin8532,193,999
7794,riyu,193,999
7795,kmw0915,193,11
7796,tjsgml7302,193,999
7797,j0308j,193,12
7798,ssingssing38,193,999
7799,clashroyale,193,999
7800,easy03,193,999
7801,hhan14,193,12
7802,jyj0902,193,999
7803,tps8728,193,15
7804,ujs9109,193,999
7805,pluggingaway,193,999
7806,tjdqo0788,193,12
7807,dunebi,193,14
7808,mulll,193,13
7809,roto1248,193,999
7810,yys3606,193,999
7811,chowond02,193,999
7812,lee965870,193,13
7813,chemistry112,193,999
7814,zzz0484,193,999
7815,ladown21,193,999
7816,mini9075,193,10
7817,l2x3ge,193,13
7818,wns25678,193,12
7819,sjy,193,13
7820,gkswnswnwkr,193,999
7821,paula53,193,13
7822,khkg12,193,999
7823,eldldl07,193,13
7824,bibiq5045,193,13
7825,pjw960316,193,13
7826,goorinae0123456789,193,10
7827,loveto3,193,6
7828,khh9201,193,999
7829,songsungho,193,999
7830,dlgpqls9896,193,11
7831,jsh2114,193,999
7832,acrord,193,999
7833,hellohello,193,12
7834,mangkoo,193,999
7835,rurrur098,193,999
7836,mumani_k,193,999
7837,forbid403,193,13
7838,racecar,193,999
7839,kimseok1116,193,999
7840,jurib77,193,7
7841,1liana,193,999
7842,gcnml10,193,15
7843,h575h,193,999
7844,shjo0501,193,999
7845,kyy627,193,14
7846,jacky0805,193,999
7847,ghdskdud,193,999
7848,znznznaa,193,10
7849,snowe,192,1
7850,readiz,192,10
7851,arteta,192,999
7852,hakiabuji,192,2
7853,kimchanjato,192,7
7854,yonji2885,192,999
7855,seitia17,192,999
7856,qkrehgus0313,192,999
7857,apwgg045,192,999
7858,deleted,192,13
7859,sdkup1317,192,11
7860,gmladk04,192,14
7861,01ppwater,192,7
7862,leejoyce,192,8
7863,billygoat97,192,12
7864,heyday98,192,999
7865,evol2121,192,12
7866,iowabilly,192,9
7867,wowns5208,192,999
7868,yjs08090,192,999
7869,in02015,192,999
7870,bpss9312,192,10
7871,dycha0430,192,999
7872,json_won,192,999
7873,kj0126,192,9
7874,stary7stars,192,999
7875,jay7289,192,999
7876,hiaro711,192,11
7877,ktlee20,192,999
7878,tom9744,192,13
7879,j0n9m1n1,192,999
7880,sss777,192,13
7881,aquarius456,192,999
7882,wjdchs0129,192,11
7883,zcae102,192,999
7884,ymkwon3,192,13
7885,qkdlqkdl44,192,12
7886,lushin3,192,12
7887,rjh1230,192,999
7888,arcsage,192,12
7889,junujung0709,192,11
7890,dnl7qjs,192,12
7891,fluera,192,999
7892,btfnswt,192,11
7893,cubeprince,192,15
7894,kyw6541,192,13
7895,hhhhhhv,192,12
7896,ahlim721,192,999
7897,person,192,10
7898,0rigin,192,999
7899,yulimi122,192,999
7900,hmpark,192,14
7901,mosaic,192,999
7902,ysyoung1011,192,12
7903,hhhhhrim,192,999
7904,tlfgql,192,999
7905,sjdo067,192,999
7906,hy21n,192,999
7907,ohtjqkd,192,999
7908,magickian,192,999
7909,yogjin,192,10
7910,alex2006,192,999
7911,dhnam98,192,999
7912,rhxorhkd,192,999
7913,you8054,192,11
7914,tlsqhfk1,192,15
7915,leejuy1140,192,999
7916,ekdms717,192,999
7917,dwgdwg,192,999
7918,vonovo123,192,8
7919,csl0117,192,999
7920,hwool2000,192,999
7921,bubblepop,192,999
7922,gogowjdgo1,192,15
7923,tkdgnsdl37,192,999
7924,hayoung0lee,192,999
7925,asdf11245,192,13
7926,ljm6868,192,999
7927,uzu,191,999
7928,songhj,191,999
7929,seoin0110,191,12
7930,mariali,191,999
7931,minc,191,999
7932,lees741,191,14
7933,junsu0325,191,10
7934,henry1220,191,999
7935,bluekind,191,999
7936,vs970517,191,12
7937,jyp5826,191,6
7938,hyungjin1124,191,10
7939,mhj5494,191,999
7940,yjjo8136,191,11
7941,ysgg5045,191,12
7942,kaldec,191,999
7943,lastone817,191,999
7944,jihwanla17,191,12
7945,upbo,191,12
7946,01032200747,191,999
7947,jjh94210,191,9
7948,jhae0819,191,999
7949,coma,191,999
7950,hyeon1209,191,999
7951,tkdduq8260,191,14
7952,gjdhks1212,191,11
7953,rkdgusxo66,191,10
7954,haesanmul,191,12
7955,khsung0,191,11
7956,wak8835,191,12
7957,wnsgur12349,191,6
7958,sh0454,191,999
7959,nickytv,191,10
7960,hotspring,191,8
7961,ggmmjj1,191,999
7962,6londe,191,999
7963,scientistkjm,191,13
7964,dotolee,191,8
7965,tlstpwjdssj,191,11
7966,junslim11,191,15
7967,bokdol22,191,12
7968,ddam40,191,999
7969,bhss0304,191,999
7970,duwjdtn12,191,4
7971,cfghj101,191,999
7972,hdh78,191,15
7973,sourish92,191,999
7974,deepred,191,11
7975,dongsic21,191,999
7976,ntz4kiseung,191,999
7977,theoneday737,191,999
7978,jlkim909,191,999
7979,swcunba,191,13
7980,scsa007,191,999
7981,xlatmvkt,191,999
7982,sj155,191,999
7983,kbear,191,999
7984,hoyoung205,191,10
7985,eogh1209,191,10
7986,sy7235,191,14
7987,epist,190,999
7988,phjppo0918,190,11
7989,strawji,190,11
7990,0wjdtkdduf0,190,999
7991,mok03127,190,999
7992,10ekdms01,190,7
7993,jeff6914,190,999
7994,rlatkdgus500,190,999
7995,prime235711,190,18
7996,evyooo,190,11
7997,hyun0830,190,14
7998,coolfamily77,190,6
7999,onesone,190,999
8000,ever_5smile,190,999
8001,yhw8258,190,10
8002,kingsejong,190,13
8003,jdb960211,190,999
8004,ksmin1114,190,12
8005,swsda95,190,18
8006,jmin777,190,999
8007,ameliacode,190,999
8008,hyun407407,190,999
8009,moktak072,190,12
8010,idj7183,190,999
8011,ssdj0607,190,13
8012,javakong,190,10
8013,auaicn,190,999
8014,dltkddns11,190,14
8015,cmptr077,190,999
8016,kwko97,190,11
8017,leemh9207,190,12
8018,kdo6301,190,11
8019,monsterfairy2,190,12
8020,khy0419,190,999
8021,asdfasd,190,999
8022,dirlawhddbs,190,999
8023,dngur6344,190,999
8024,kdhdud15,190,999
8025,sofod12,190,12
8026,ntommy11,190,10
8027,qkrcks8912,190,10
8028,hardcoding,190,9
8029,1zowing,190,9
8030,seol1213,190,999
8031,korocg,190,13
8032,cake16290,190,12
8033,dz2701,190,15
8034,kokoxg2,190,999
8035,tjgy9023,190,999
8036,dohee479,190,12
8037,yjin1588,190,999
8038,bether,190,5
8039,kjw1612,190,999
8040,alsghdl,189,999
8041,abcd1439,189,999
